År,Måned,Dag,Tid,Volum totalt,Lufttemperatur,Relativ luftfuktighet,Lufttrykk
2019,5,9,16,317,7.1,94.0,991.9
2019,5,9,17,274,7.4,95.0,991.9
2019,5,9,18,237,7.3,95.0,992.1
2019,5,9,19,213,7.0,98.0,992.3
2019,5,9,20,154,6.9,100.0,992.6
2019,5,9,21,87,6.6,,993.1
2019,5,9,22,47,6.4,,993.3
2019,5,9,23,33,6.3,,993.3
2019,5,10,0,24,6.1,,993.3
2019,5,10,1,24,6.1,,993.6
2019,5,10,2,24,6.1,,993.6
2019,5,10,3,20,5.9,,993.6
2019,5,10,4,160,6.0,,994.0
2019,5,10,5,320,5.9,,994.1
2019,5,10,6,579,5.8,,994.5
2019,5,10,7,386,6.0,,994.8
2019,5,10,8,388,6.2,,995.1
2019,5,10,9,447,6.6,98.0,995.6
2019,5,10,10,455,7.4,88.0,996.2
2019,5,10,11,427,7.7,78.0,996.5
2019,5,10,12,504,7.4,85.0,997.0
2019,5,10,13,677,8.0,84.0,997.3
2019,5,10,14,560,8.4,75.0,997.8
2019,5,10,15,390,8.8,70.0,998.3
2019,5,10,16,343,8.4,74.0,998.8
2019,5,10,17,252,8.3,72.0,999.4
2019,5,10,18,189,8.0,75.0,999.9
2019,5,10,19,204,7.4,74.0,1000.5
2019,5,10,20,112,6.9,78.0,1001.4
2019,5,10,21,102,6.5,83.0,1001.9
2019,5,10,22,64,6.4,88.0,1002.0
2019,5,10,23,82,6.3,88.0,1002.7
2019,5,11,0,53,6.2,84.0,1003.4
2019,5,11,1,27,6.1,88.0,1003.7
2019,5,11,2,25,5.9,84.0,1004.4
2019,5,11,3,29,5.7,82.0,1005.1
2019,5,11,4,34,5.6,76.0,1005.6
2019,5,11,5,45,5.5,75.0,1006.3
2019,5,11,6,84,6.2,68.0,1006.6
2019,5,11,7,100,6.3,64.0,1007.3
2019,5,11,8,176,6.9,58.0,1007.8
2019,5,11,9,240,7.8,54.0,1008.3
2019,5,11,10,279,8.4,54.0,1009.0
2019,5,11,11,299,8.4,51.0,1009.3
2019,5,11,12,312,8.5,52.0,1010.0
2019,5,11,13,281,8.4,54.0,1010.5
2019,5,11,14,289,8.9,57.0,1011.3
2019,5,11,15,282,8.4,60.0,1012.0
2019,5,11,16,397,8.6,63.0,1012.3
2019,5,11,17,269,8.3,67.0,1013.3
2019,5,11,18,168,7.8,58.0,1014.0
2019,5,11,19,149,8.0,60.0,1014.7
2019,5,11,20,112,7.6,66.0,1015.4
2019,5,11,21,97,7.5,67.0,1015.9
2019,5,11,22,75,6.6,66.0,1016.5
2019,5,11,23,53,6.2,67.0,1017.7
2019,5,12,0,31,5.8,64.0,1018.2
2019,5,12,1,59,5.6,65.0,1019.1
2019,5,12,2,47,5.1,65.0,1019.9
2019,5,12,3,25,4.9,65.0,1020.9
2019,5,12,4,28,4.7,67.0,1021.8
2019,5,12,5,31,5.0,70.0,1022.4
2019,5,12,6,55,6.0,67.0,1023.1
2019,5,12,7,91,6.1,66.0,1023.4
2019,5,12,8,170,6.9,55.0,1023.9
2019,5,12,9,211,7.1,61.0,1024.6
2019,5,12,10,307,7.9,55.0,1024.8
2019,5,12,11,306,8.1,47.0,1025.3
2019,5,12,12,325,8.4,42.0,1026.1
2019,5,12,13,346,8.6,47.0,1026.6
2019,5,12,14,285,8.3,54.0,1027.6
2019,5,12,15,356,7.9,58.0,1027.8
2019,5,12,16,306,6.5,68.0,1028.0
2019,5,12,17,299,5.6,95.0,1028.0
2019,5,12,18,245,5.6,92.0,1028.0
2019,5,12,19,207,7.0,83.0,1028.0
2019,5,12,20,120,6.1,77.0,1028.7
2019,5,12,21,90,5.5,79.0,1029.2
2019,5,12,22,53,5.3,75.0,1029.5
2019,5,12,23,16,3.5,97.0,1030.3
2019,5,13,0,18,3.6,97.0,1030.3
2019,5,13,1,14,3.4,98.0,1030.8
2019,5,13,2,12,3.7,93.0,1031.2
2019,5,13,3,30,3.0,98.0,1031.3
2019,5,13,4,150,2.6,,1031.5
2019,5,13,5,337,3.6,98.0,1031.9
2019,5,13,6,558,4.7,91.0,1032.2
2019,5,13,7,419,5.5,75.0,1032.5
2019,5,13,8,360,6.9,63.0,1032.7
2019,5,13,9,358,8.3,56.0,1032.9
2019,5,13,10,420,8.7,48.0,1032.7
2019,5,13,11,379,8.4,52.0,1032.9
2019,5,13,12,453,9.0,49.0,1032.5
2019,5,13,13,532,8.5,54.0,1032.7
2019,5,13,14,468,8.5,54.0,1032.7
2019,5,13,15,352,8.2,53.0,1032.5
2019,5,13,16,322,8.2,53.0,1032.4
2019,5,13,17,267,7.8,56.0,1032.2
2019,5,13,18,252,7.6,56.0,1032.0
2019,5,13,19,242,7.6,57.0,1031.9
2019,5,13,20,132,7.3,59.0,1032.2
2019,5,13,21,63,6.7,66.0,1032.2
2019,5,13,22,45,6.4,72.0,1031.7
2019,5,13,23,21,6.5,73.0,1031.0
2019,5,14,0,17,6.4,73.0,1031.2
2019,5,14,1,21,5.7,76.0,1031.5
2019,5,14,2,9,5.9,75.0,1031.0
2019,5,14,3,29,6.2,74.0,1030.8
2019,5,14,4,165,6.2,73.0,1030.7
2019,5,14,5,395,7.2,63.0,1029.8
2019,5,14,6,582,8.3,59.0,1029.8
2019,5,14,7,435,8.6,56.0,1029.3
2019,5,14,8,418,10.0,43.0,1028.8
2019,5,14,9,403,10.5,40.0,1028.5
2019,5,14,10,415,11.2,46.0,1028.3
2019,5,14,11,464,11.7,46.0,1027.8
2019,5,14,12,476,12.2,46.0,1028.0
2019,5,14,13,539,12.0,47.0,1027.5
2019,5,14,14,536,11.7,49.0,1027.5
2019,5,14,15,431,10.7,53.0,1027.0
2019,5,14,16,335,10.1,60.0,1026.6
2019,5,14,17,289,10.4,62.0,1026.3
2019,5,14,18,246,10.1,66.0,1026.1
2019,5,14,19,201,9.8,70.0,1025.8
2019,5,14,20,151,9.7,72.0,1025.6
2019,5,14,21,96,9.4,77.0,1025.5
2019,5,14,22,54,8.4,86.0,1025.3
2019,5,14,23,24,7.3,83.0,1025.1
2019,5,15,0,18,7.4,86.0,1025.1
2019,5,15,1,15,7.9,87.0,1025.0
2019,5,15,2,21,7.9,93.0,1024.6
2019,5,15,3,30,7.7,95.0,1024.3
2019,5,15,4,157,7.8,99.0,1024.1
2019,5,15,5,392,8.5,94.0,1024.1
2019,5,15,6,600,9.5,82.0,1023.9
2019,5,15,7,405,12.0,66.0,1023.8
2019,5,15,8,364,14.2,52.0,1023.6
2019,5,15,9,385,14.3,51.0,1023.3
2019,5,15,10,448,14.5,47.0,1023.3
2019,5,15,11,457,15.0,48.0,1022.9
2019,5,15,12,462,15.7,48.0,1023.1
2019,5,15,13,574,16.0,45.0,1022.8
2019,5,15,14,558,16.4,43.0,1022.8
2019,5,15,15,429,16.0,46.0,1023.3
2019,5,15,16,357,16.1,46.0,1023.3
2019,5,15,17,326,16.5,44.0,1023.1
2019,5,15,18,260,16.0,43.0,1022.8
2019,5,15,19,264,16.0,43.0,1023.3
2019,5,15,20,324,14.7,50.0,1023.6
2019,5,15,21,184,12.5,58.0,1023.8
2019,5,15,22,86,11.5,66.0,1024.1
2019,5,15,23,68,10.4,72.0,1024.3
2019,5,16,0,67,9.6,75.0,1024.3
2019,5,16,1,41,8.9,85.0,1024.3
2019,5,16,2,40,7.9,92.0,1024.3
2019,5,16,3,53,8.4,79.0,1023.9
2019,5,16,4,159,7.9,83.0,1023.6
2019,5,16,5,390,9.7,86.0,1023.6
2019,5,16,6,607,11.4,76.0,1023.4
2019,5,16,7,428,12.6,66.0,1023.6
2019,5,16,8,415,15.0,52.0,1023.3
2019,5,16,9,445,15.4,48.0,1022.8
2019,5,16,10,491,16.5,46.0,1022.6
2019,5,16,11,460,17.1,44.0,1021.9
2019,5,16,12,554,16.3,42.0,1021.9
2019,5,16,13,611,16.5,41.0,1021.8
2019,5,16,14,667,17.2,38.0,1021.2
2019,5,16,15,560,18.1,38.0,1020.6
2019,5,16,16,368,18.4,38.0,1020.1
2019,5,16,17,335,17.3,42.0,1019.9
2019,5,16,18,329,17.2,46.0,1019.6
2019,5,16,19,250,16.1,48.0,1019.6
2019,5,16,20,187,14.9,56.0,1019.2
2019,5,16,21,139,13.6,66.0,1018.9
2019,5,16,22,76,12.6,75.0,1018.6
2019,5,16,23,51,11.7,86.0,1018.4
2019,5,17,0,46,11.1,86.0,1018.2
2019,5,17,1,37,11.3,86.0,1017.9
2019,5,17,2,19,10.7,85.0,1017.4
2019,5,17,3,36,10.8,85.0,1017.4
2019,5,17,4,60,12.6,70.0,1017.2
2019,5,17,5,150,12.7,67.0,1016.9
2019,5,17,6,292,15.1,56.0,1016.9
2019,5,17,7,471,16.4,51.0,1016.5
2019,5,17,8,723,18.7,43.0,1015.9
2019,5,17,9,430,18.7,36.0,1015.4
2019,5,17,10,374,20.2,30.0,1014.8
2019,5,17,11,521,20.4,30.0,1014.5
2019,5,17,12,402,21.2,29.0,1014.0
2019,5,17,13,331,21.8,27.0,1013.3
2019,5,17,14,237,21.5,28.0,1013.2
2019,5,17,15,238,21.5,29.0,1012.7
2019,5,17,16,254,22.3,27.0,1011.5
2019,5,17,17,213,22.4,27.0,1010.5
2019,5,17,18,209,21.9,29.0,1011.0
2019,5,17,19,220,21.6,30.0,1010.5
2019,5,17,20,213,21.1,32.0,1010.6
2019,5,17,21,170,20.8,32.0,1010.3
2019,5,17,22,95,19.0,38.0,1010.1
2019,5,17,23,67,19.3,37.0,1009.6
2019,5,18,0,66,17.8,43.0,1009.1
2019,5,18,1,49,17.7,43.0,1008.6
2019,5,18,2,41,19.1,35.0,1008.1
2019,5,18,3,23,18.5,36.0,1007.9
2019,5,18,4,25,18.2,36.0,1007.1
2019,5,18,5,46,17.4,38.0,1006.4
2019,5,18,6,45,16.8,40.0,1006.1
2019,5,18,7,95,16.7,42.0,1005.4
2019,5,18,8,122,16.9,42.0,1005.6
2019,5,18,9,202,16.7,46.0,1006.1
2019,5,18,10,238,14.4,68.0,1007.3
2019,5,18,11,282,14.0,68.0,1007.3
2019,5,18,12,313,14.4,67.0,1007.1
2019,5,18,13,265,13.6,72.0,1007.1
2019,5,18,14,304,14.1,73.0,1006.8
2019,5,18,15,258,13.7,75.0,1007.1
2019,5,18,16,222,13.7,76.0,1006.9
2019,5,18,17,201,13.7,77.0,1006.9
2019,5,18,18,166,13.5,79.0,1007.1
2019,5,18,19,171,13.4,83.0,1007.1
2019,5,18,20,106,12.5,91.0,1007.1
2019,5,18,21,88,12.0,93.0,1007.1
2019,5,18,22,76,11.5,94.0,1006.9
2019,5,18,23,72,11.1,97.0,1006.6
2019,5,19,0,39,10.3,98.0,1006.3
2019,5,19,1,22,9.8,100.0,1005.9
2019,5,19,2,16,9.6,,1005.8
2019,5,19,3,18,9.7,,1005.2
2019,5,19,4,15,9.4,,1005.1
2019,5,19,5,34,11.3,98.0,1004.9
2019,5,19,6,59,13.0,80.0,1005.1
2019,5,19,7,104,15.5,62.0,1004.9
2019,5,19,8,181,17.9,51.0,1005.1
2019,5,19,9,219,17.6,51.0,1004.7
2019,5,19,10,242,18.0,50.0,1005.1
2019,5,19,11,285,17.7,52.0,1005.6
2019,5,19,12,329,17.1,54.0,1005.6
2019,5,19,13,266,17.2,54.0,1005.9
2019,5,19,14,293,17.1,53.0,1005.8
2019,5,19,15,299,17.2,54.0,1005.8
2019,5,19,16,337,17.4,52.0,1005.6
2019,5,19,17,302,17.7,54.0,1005.4
2019,5,19,18,265,17.7,57.0,1005.8
2019,5,19,19,198,17.2,58.0,1005.8
2019,5,19,20,157,16.3,65.0,1006.3
2019,5,19,21,115,15.5,70.0,1006.3
2019,5,19,22,76,14.3,76.0,1006.4
2019,5,19,23,23,13.7,82.0,1006.8
2019,5,20,0,20,13.9,82.0,1006.6
2019,5,20,1,15,13.0,90.0,1006.6
2019,5,20,2,13,12.2,94.0,1006.3
2019,5,20,3,29,12.3,93.0,1006.1
2019,5,20,4,153,12.2,95.0,1006.1
2019,5,20,5,369,12.7,98.0,1005.9
2019,5,20,6,545,13.0,96.0,1005.9
2019,5,20,7,401,14.4,88.0,1005.9
2019,5,20,8,389,17.2,65.0,1005.8
2019,5,20,9,361,18.1,54.0,1005.4
2019,5,20,10,377,18.9,51.0,1005.4
2019,5,20,11,399,19.6,53.0,1005.1
2019,5,20,12,484,19.1,54.0,1004.7
2019,5,20,13,543,18.8,56.0,1005.1
2019,5,20,14,450,18.7,51.0,1005.2
2019,5,20,15,330,18.4,53.0,1004.7
2019,5,20,16,318,18.5,53.0,1004.7
2019,5,20,17,256,17.0,64.0,1004.9
2019,5,20,18,230,16.8,64.0,1004.7
2019,5,20,19,173,15.1,85.0,1005.1
2019,5,20,20,163,14.8,88.0,1005.2
2019,5,20,21,86,13.4,94.0,1005.1
2019,5,20,22,36,13.0,96.0,1005.1
2019,5,20,23,27,12.7,98.0,1005.1
2019,5,21,0,14,12.4,99.0,1004.7
2019,5,21,1,30,12.1,,1004.4
2019,5,21,2,45,11.8,,1004.4
2019,5,21,3,50,11.2,,1004.2
2019,5,21,4,161,11.5,,1004.2
2019,5,21,5,350,12.7,99.0,1004.2
2019,5,21,6,552,13.7,90.0,1004.6
2019,5,21,7,396,14.8,89.0,1004.6
2019,5,21,8,376,16.6,77.0,1004.6
2019,5,21,9,388,17.6,61.0,1004.4
2019,5,21,10,416,18.4,52.0,1004.1
2019,5,21,11,427,19.0,58.0,1003.7
2019,5,21,12,441,19.8,56.0,1003.7
2019,5,21,13,588,19.3,55.0,1004.2
2019,5,21,14,492,18.7,57.0,1004.2
2019,5,21,15,339,18.8,57.0,1003.9
2019,5,21,16,306,18.6,59.0,1003.4
2019,5,21,17,287,18.9,57.0,1003.6
2019,5,21,18,253,18.5,62.0,1003.6
2019,5,21,19,197,17.9,63.0,1003.2
2019,5,21,20,159,15.5,73.0,1003.6
2019,5,21,21,106,15.5,76.0,1003.4
2019,5,21,22,42,13.6,96.0,1003.6
2019,5,21,23,32,12.6,,1003.6
2019,5,22,0,16,12.6,,1003.2
2019,5,22,1,19,12.7,,1002.4
2019,5,22,2,15,12.5,,1002.0
2019,5,22,3,23,12.5,,1001.7
2019,5,22,4,164,12.5,,1001.5
2019,5,22,5,376,12.5,,1001.5
2019,5,22,6,609,12.5,,1001.4
2019,5,22,7,396,11.9,,1001.7
2019,5,22,8,387,11.4,,1002.0
2019,5,22,9,396,11.2,,1002.2
2019,5,22,10,349,11.0,,1002.4
2019,5,22,11,397,10.6,,1002.7
2019,5,22,12,512,10.4,,1003.1
2019,5,22,13,561,10.4,,1003.2
2019,5,22,14,509,10.1,,1003.1
2019,5,22,15,376,10.6,,1003.2
2019,5,22,16,351,10.4,,1002.9
2019,5,22,17,271,10.2,,1003.2
2019,5,22,18,243,9.9,,1003.1
2019,5,22,19,196,10.1,,1003.1
2019,5,22,20,392,9.8,,1002.9
2019,5,22,21,247,9.4,,1002.4
2019,5,22,22,96,9.4,,1002.4
2019,5,22,23,60,8.8,,1002.6
2019,5,23,0,45,8.5,,1002.2
2019,5,23,1,32,8.2,,1001.9
2019,5,23,2,43,8.5,,1001.5
2019,5,23,3,47,8.6,97.0,1000.9
2019,5,23,4,164,8.5,89.0,1000.2
2019,5,23,5,372,10.3,73.0,999.4
2019,5,23,6,595,9.9,71.0,999.0
2019,5,23,7,387,10.4,68.0,998.8
2019,5,23,8,364,11.4,62.0,998.0
2019,5,23,9,359,10.6,70.0,998.0
2019,5,23,10,399,10.9,68.0,997.8
2019,5,23,11,440,8.7,99.0,998.5
2019,5,23,12,463,9.4,89.0,997.8
2019,5,23,13,560,8.8,100.0,997.8
2019,5,23,14,529,9.4,97.0,997.0
2019,5,23,15,403,8.5,100.0,997.3
2019,5,23,16,320,8.4,,997.3
2019,5,23,17,286,8.1,,997.3
2019,5,23,18,255,7.8,,997.5
2019,5,23,19,209,7.6,,997.2
2019,5,23,20,162,8.5,96.0,997.0
2019,5,23,21,83,7.2,,997.3
2019,5,23,22,58,7.8,95.0,997.0
2019,5,23,23,27,8.6,78.0,996.8
2019,5,24,0,25,8.8,77.0,997.0
2019,5,24,1,12,8.8,79.0,997.3
2019,5,24,2,18,8.2,94.0,997.7
2019,5,24,3,26,8.4,96.0,997.8
2019,5,24,4,173,8.4,,997.8
2019,5,24,5,421,9.1,,998.0
2019,5,24,6,550,9.2,99.0,998.5
2019,5,24,7,385,9.6,97.0,998.7
2019,5,24,8,400,10.7,87.0,999.0
2019,5,24,9,389,11.6,83.0,999.2
2019,5,24,10,447,11.7,86.0,999.2
2019,5,24,11,475,12.2,89.0,999.9
2019,5,24,12,514,11.7,89.0,1000.2
2019,5,24,13,537,11.7,95.0,1000.5
2019,5,24,14,459,12.4,92.0,1001.2
2019,5,24,15,368,12.2,94.0,1001.5
2019,5,24,16,344,11.8,91.0,1001.7
2019,5,24,17,246,12.0,85.0,1002.4
2019,5,24,18,229,11.1,91.0,1002.6
2019,5,24,19,192,10.4,94.0,1003.4
2019,5,24,20,152,9.9,96.0,1003.9
2019,5,24,21,95,9.6,97.0,1004.1
2019,5,24,22,67,9.5,97.0,1004.2
2019,5,24,23,48,9.7,94.0,1004.6
2019,5,25,0,42,9.6,98.0,1004.7
2019,5,25,1,37,9.4,99.0,1004.7
2019,5,25,2,29,8.9,,1004.6
2019,5,25,3,21,9.1,,1004.6
2019,5,25,4,32,8.7,,1004.6
2019,5,25,5,43,9.1,100.0,1004.6
2019,5,25,6,70,9.4,96.0,1004.6
2019,5,25,7,113,9.3,96.0,1004.4
2019,5,25,8,190,9.9,89.0,1004.2
2019,5,25,9,222,9.9,87.0,1004.4
2019,5,25,10,304,9.9,94.0,1003.9
2019,5,25,11,295,10.3,92.0,1003.7
2019,5,25,12,296,9.3,,1003.6
2019,5,25,13,340,8.7,,1003.2
2019,5,25,14,301,9.0,,1002.7
2019,5,25,15,274,9.1,,1002.2
2019,5,25,16,248,8.3,,1001.9
2019,5,25,17,192,7.3,,1001.7
2019,5,25,18,152,7.6,,1001.2
2019,5,25,19,156,8.1,,1000.7
2019,5,25,20,115,8.5,93.0,1000.5
2019,5,25,21,103,8.1,94.0,1000.4
2019,5,25,22,83,7.9,91.0,1000.0
2019,5,25,23,63,7.5,88.0,999.7
2019,5,26,0,59,7.0,96.0,999.2
2019,5,26,1,49,5.8,,998.8
2019,5,26,2,31,6.0,98.0,998.5
2019,5,26,3,24,5.8,96.0,998.3
2019,5,26,4,23,5.9,95.0,998.0
2019,5,26,5,29,6.7,94.0,997.8
2019,5,26,6,73,6.8,88.0,997.5
2019,5,26,7,110,7.1,90.0,997.7
2019,5,26,8,174,8.1,77.0,997.5
2019,5,26,9,201,9.6,70.0,997.5
2019,5,26,10,273,9.8,64.0,997.3
2019,5,26,11,326,10.0,63.0,997.0
2019,5,26,12,312,10.6,64.0,996.3
2019,5,26,13,335,10.7,63.0,996.3
2019,5,26,14,347,10.6,64.0,996.2
2019,5,26,15,333,10.8,59.0,995.8
2019,5,26,16,391,10.7,56.0,995.8
2019,5,26,17,390,10.4,57.0,995.5
2019,5,26,18,222,10.2,58.0,995.0
2019,5,26,19,197,9.8,70.0,994.6
2019,5,26,20,243,9.4,72.0,994.5
2019,5,26,21,87,8.6,81.0,994.1
2019,5,26,22,52,8.4,85.0,993.8
2019,5,26,23,27,7.7,89.0,993.3
2019,5,27,0,15,7.0,90.0,993.0
2019,5,27,1,15,7.2,95.0,992.6
2019,5,27,2,10,7.0,95.0,992.4
2019,5,27,3,34,7.0,95.0,992.3
2019,5,27,4,180,6.8,93.0,992.1
2019,5,27,5,393,7.2,90.0,992.1
2019,5,27,6,558,7.4,87.0,992.1
2019,5,27,7,434,8.4,80.0,992.3
2019,5,27,8,365,8.8,72.0,992.1
2019,5,27,9,349,9.6,65.0,992.3
2019,5,27,10,403,10.6,61.0,992.3
2019,5,27,11,468,10.1,62.0,992.6
2019,5,27,12,508,,,
2019,5,27,13,535,10.0,54.0,993.3
2019,5,27,14,444,9.3,57.0,993.8
2019,5,27,15,369,9.2,56.0,994.1
2019,5,27,16,336,8.7,55.0,994.5
2019,5,27,17,304,8.3,57.0,995.0
2019,5,27,18,248,8.1,57.0,995.0
2019,5,27,19,252,7.8,58.0,995.3
2019,5,27,20,426,7.0,61.0,995.6
2019,5,27,21,259,6.5,71.0,996.2
2019,5,27,22,102,6.3,69.0,996.3
2019,5,27,23,43,5.6,68.0,996.7
2019,5,28,0,24,5.6,82.0,996.8
2019,5,28,1,31,5.7,73.0,997.0
2019,5,28,2,30,5.2,70.0,997.0
2019,5,28,3,45,4.7,73.0,997.3
2019,5,28,4,155,4.4,80.0,997.3
2019,5,28,5,387,5.9,73.0,997.8
2019,5,28,6,599,5.8,74.0,998.0
2019,5,28,7,388,5.8,72.0,998.3
2019,5,28,8,387,7.2,60.0,998.5
2019,5,28,9,408,5.6,75.0,998.8
2019,5,28,10,414,4.2,89.0,999.5
2019,5,28,11,417,5.4,80.0,999.7
2019,5,28,12,510,7.0,70.0,1000.0
2019,5,28,13,554,7.9,57.0,1000.4
2019,5,28,14,535,7.5,53.0,1000.9
2019,5,28,15,372,7.7,57.0,1001.5
2019,5,28,16,329,7.1,56.0,1001.9
2019,5,28,17,280,7.2,63.0,1002.2
2019,5,28,18,276,6.5,64.0,1002.6
2019,5,28,19,246,6.5,61.0,1002.9
2019,5,28,20,180,6.2,65.0,1003.4
2019,5,28,21,100,5.3,72.0,1003.6
2019,5,28,22,44,4.7,78.0,1003.7
2019,5,28,23,23,4.1,84.0,1004.1
2019,5,29,0,21,4.3,83.0,1004.6
2019,5,29,1,20,2.4,,1004.7
2019,5,29,2,27,2.5,,1004.9
2019,5,29,3,26,2.8,100.0,1005.4
2019,5,29,4,161,3.1,100.0,1005.8
2019,5,29,5,356,3.4,,1006.1
2019,5,29,6,629,4.2,95.0,1006.4
2019,5,29,7,440,4.7,94.0,1006.9
2019,5,29,8,434,4.7,98.0,1007.3
2019,5,29,9,420,7.0,68.0,1007.4
2019,5,29,10,398,6.9,89.0,1007.9
2019,5,29,11,475,8.4,57.0,1007.9
2019,5,29,12,516,7.3,79.0,1008.4
2019,5,29,13,582,7.6,68.0,1008.3
2019,5,29,14,601,7.3,81.0,1008.1
2019,5,29,15,377,8.6,68.0,1007.4
2019,5,29,16,298,9.0,65.0,1007.6
2019,5,29,17,288,6.9,94.0,1007.6
2019,5,29,18,234,6.5,94.0,1007.3
2019,5,29,19,207,6.0,,1006.8
2019,5,29,20,138,6.3,,1006.3
2019,5,29,21,176,6.5,98.0,1005.8
2019,5,29,22,89,5.6,,1005.4
2019,5,29,23,59,6.4,,1004.6
2019,5,30,0,41,6.7,100.0,1004.4
2019,5,30,1,44,6.6,98.0,1004.1
2019,5,30,2,26,7.0,100.0,1003.4
2019,5,30,3,17,7.6,,1002.9
2019,5,30,4,29,7.7,,1002.6
2019,5,30,5,52,8.1,100.0,1002.0
2019,5,30,6,71,6.8,,1001.7
2019,5,30,7,109,6.5,,1001.9
2019,5,30,8,170,5.9,,1001.7
2019,5,30,9,217,6.1,,1001.4
2019,5,30,10,301,6.7,,1001.0
2019,5,30,11,293,7.1,,1001.5
2019,5,30,12,329,7.7,100.0,1002.4
2019,5,30,13,302,8.8,84.0,1003.1
2019,5,30,14,366,9.1,68.0,1003.9
2019,5,30,15,308,9.5,62.0,1004.6
2019,5,30,16,323,9.3,64.0,1004.9
2019,5,30,17,270,8.5,64.0,1005.4
2019,5,30,18,241,8.9,63.0,1005.8
2019,5,30,19,208,8.4,69.0,1006.3
2019,5,30,20,157,7.2,81.0,1007.1
2019,5,30,21,107,7.6,80.0,1007.6
2019,5,30,22,47,6.6,90.0,1008.3
2019,5,30,23,46,6.9,87.0,1008.8
2019,5,31,0,32,6.1,98.0,1009.1
2019,5,31,1,20,6.0,99.0,1009.3
2019,5,31,2,23,6.4,99.0,1009.6
2019,5,31,3,22,6.4,100.0,1009.8
2019,5,31,4,110,6.4,98.0,1010.3
2019,5,31,5,263,6.2,100.0,1010.6
2019,5,31,6,308,6.5,,1011.1
2019,5,31,7,290,7.7,98.0,1011.6
2019,5,31,8,333,8.3,81.0,1011.8
2019,5,31,9,411,8.9,74.0,1012.5
2019,5,31,10,423,8.8,75.0,1012.8
2019,5,31,11,414,8.5,74.0,1013.0
2019,5,31,12,428,9.2,73.0,1013.2
2019,5,31,13,450,9.3,71.0,1013.2
2019,5,31,14,428,9.4,72.0,1013.5
2019,5,31,15,320,10.2,65.0,1013.0
2019,5,31,16,269,10.5,60.0,1012.5
2019,5,31,17,245,10.6,60.0,1011.5
2019,5,31,18,183,10.2,62.0,1010.8
2019,5,31,19,208,10.1,64.0,1010.1
2019,5,31,20,150,9.6,68.0,1009.5
2019,5,31,21,111,9.2,76.0,1008.6
2019,5,31,22,67,7.9,97.0,1007.6
2019,5,31,23,74,7.6,,1005.6
2019,6,1,0,37,7.3,,1003.7
2019,6,1,1,32,6.8,,1002.0
2019,6,1,2,32,7.6,,1000.4
2019,6,1,3,24,8.9,,999.4
2019,6,1,4,34,10.0,,998.2
2019,6,1,5,92,9.9,,997.8
2019,6,1,6,80,10.3,,997.5
2019,6,1,7,122,10.6,,997.5
2019,6,1,8,176,10.5,,997.8
2019,6,1,9,202,10.1,,999.2
2019,6,1,10,276,9.4,,1001.0
2019,6,1,11,292,9.4,,1002.9
2019,6,1,12,292,9.6,96.0,1004.2
2019,6,1,13,340,9.8,87.0,1005.6
2019,6,1,14,263,10.9,82.0,1006.3
2019,6,1,15,255,11.5,68.0,1006.4
2019,6,1,16,289,11.2,65.0,1006.8
2019,6,1,17,210,10.8,62.0,1007.1
2019,6,1,18,208,10.7,69.0,1007.6
2019,6,1,19,120,10.3,78.0,1007.8
2019,6,1,20,92,9.9,80.0,1007.6
2019,6,1,21,121,9.4,83.0,1008.1
2019,6,1,22,86,8.6,93.0,1007.9
2019,6,1,23,47,8.3,,1007.9
2019,6,2,0,52,8.4,,1008.1
2019,6,2,1,40,8.6,,1007.9
2019,6,2,2,23,8.9,,1007.8
2019,6,2,3,33,9.3,,1007.3
2019,6,2,4,25,9.9,,1007.1
2019,6,2,5,43,10.4,,1006.8
2019,6,2,6,49,11.0,99.0,1006.4
2019,6,2,7,77,11.5,94.0,1006.4
2019,6,2,8,126,12.3,86.0,1006.1
2019,6,2,9,228,13.7,76.0,1005.8
2019,6,2,10,292,14.5,70.0,1005.4
2019,6,2,11,347,14.2,69.0,1004.7
2019,6,2,12,352,13.0,85.0,1004.1
2019,6,2,13,346,12.1,99.0,1003.2
2019,6,2,14,319,11.9,,1002.4
2019,6,2,15,308,13.1,98.0,1001.0
2019,6,2,16,272,14.7,86.0,999.0
2019,6,2,17,291,16.1,72.0,998.0
2019,6,2,18,253,14.9,89.0,997.3
2019,6,2,19,202,14.1,99.0,996.8
2019,6,2,20,142,15.5,91.0,996.3
2019,6,2,21,80,16.1,87.0,996.2
2019,6,2,22,50,15.5,95.0,995.8
2019,6,2,23,23,14.3,,995.5
2019,6,3,0,19,14.2,,994.8
2019,6,3,1,20,14.3,,994.3
2019,6,3,2,19,14.8,,993.0
2019,6,3,3,28,14.8,,992.8
2019,6,3,4,175,14.6,,993.1
2019,6,3,5,370,13.6,,994.1
2019,6,3,6,617,13.2,98.0,994.5
2019,6,3,7,436,13.3,85.0,994.8
2019,6,3,8,342,13.7,82.0,995.0
2019,6,3,9,415,13.6,82.0,995.3
2019,6,3,10,375,13.3,83.0,996.2
2019,6,3,11,439,13.7,78.0,996.2
2019,6,3,12,451,13.3,84.0,996.7
2019,6,3,13,571,13.7,77.0,996.7
2019,6,3,14,517,13.1,82.0,997.2
2019,6,3,15,367,12.6,85.0,997.5
2019,6,3,16,338,11.8,98.0,998.0
